id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,probabilidade_ataque,probabilidade_percentual,classificacao,nivel_risco,resultado_deteccao,timestamp_alerta,tipo_alerta,origem,modelo,threshold_modelo
76800,1.098936,tcp,ftp-data,FIN,8,12,364,9136,17.289451,62,252,2322.246338,60968.06641,1,4,156.990857,92.493002,10568.69204,8384.448603,255,2316176835,3871885925,255,0.158655,0.062957,0.095698,46,761,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
106710,0.394931,tcp,http,FIN,10,14,832,9416,58.238023,62,252,15172.27148,177124.6094,2,5,43.872556,27.446232,2314.579668,2462.870277,255,3796779689,2269674154,255,0.063456,0.038127,0.025329,83,673,1,4164,1,1,1,1,1,1,0,0,1,24,1,0,Exploits,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
94281,2.601641,tcp,-,FIN,18,18,1002,3930,13.453048,62,252,2912.008301,11414.33496,6,7,152.983235,148.282359,8379.669963,198.549219,255,1884763451,3418139044,255,0.153556,0.080832,0.072724,56,218,0,0,3,1,1,1,1,1,0,0,0,3,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
164920,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,17,17,17,25,0,0,0,17,25,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
153990,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,17,17,17,31,0,0,0,19,31,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
117393,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,18,18,18,34,0,0,0,19,34,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
46782,0.704336,tcp,-,CON,6,2,978,86,9.938439,62,252,9256.945312,488.403259,2,1,140.8672,0.008,7087.583819,0.0,255,2915742190,1060254883,255,0.311826,0.158588,0.153238,163,43,0,0,4,3,2,2,1,4,0,0,0,2,4,0,Normal,0,0.09981515711645102,9.98,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
150413,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,10,10,10,28,0,0,0,10,28,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
3714,4.999869,udp,dns,INT,4,0,320,0,0.600016,63,0,384.010071,0.0,0,0,1666.623,0.0,2356.95375,0.0,0,0,0,0,0.0,0.0,0.0,80,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Normal,0,0.9871794871794872,98.72,ATAQUE,CRITICO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
62591,1.622697,tcp,smtp,FIN,20,20,3404,1864,24.034062,62,252,15943.82715,8731.143555,7,8,85.405109,82.755211,5001.477516,126.974859,255,3460102527,4288673306,255,0.110827,0.049336,0.061491,170,93,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
155294,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,33,33,17,39,0,0,0,33,39,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
50056,0.717512,tcp,-,FIN,12,8,1878,736,26.480393,254,252,19199.67773,7180.367676,3,2,62.444729,81.501711,3365.436709,118.287242,255,667552899,3424012427,255,0.243583,0.146999,0.096584,157,92,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
135281,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,16,16,16,22,0,0,0,17,22,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
152941,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
66745,0.614738,tcp,-,FIN,12,8,1062,764,30.907477,254,252,12675.31934,8706.148438,3,2,55.885273,78.83857,3036.305423,109.624578,255,518144835,2005784651,255,0.110839,0.062243,0.048596,89,96,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
140531,4e-06,sps,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,DoS,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
47434,0.89706,tcp,-,FIN,10,6,534,268,16.72129,254,252,4289.568359,1997.636719,2,1,96.755111,157.918797,5079.784699,267.108281,255,3457248952,3548396425,255,0.194425,0.107463,0.086962,53,45,0,0,3,1,2,2,2,3,0,0,0,2,3,0,Normal,0,0.2358265840876608,23.58,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
94505,2.231649,tcp,pop3,FIN,20,20,944,2570,17.475867,62,252,3215.55957,8754.06543,7,8,117.455211,114.895367,6361.452569,151.946359,255,2275643535,3928207946,255,0.088696,0.047881,0.040815,47,129,0,0,1,1,3,1,1,1,0,0,0,1,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
147536,0.244068,tcp,-,FIN,16,6,9712,268,86.041596,254,252,298441.4375,7342.216309,5,1,14.572467,42.270199,961.496083,56.333121,255,2253743519,1779990183,255,0.075773,0.032709,0.043064,607,45,0,0,1,1,1,1,1,1,0,0,0,8,1,0,Exploits,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
72320,1.125315,tcp,ftp-data,FIN,10,22,450,22662,27.547843,62,252,2879.193848,153784.5,1,9,125.035,47.416618,8245.888336,5561.995326,255,1261120155,1537126848,255,0.194558,0.101387,0.093171,45,1030,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
135777,1.733433,tcp,-,FIN,22,50,1204,48532,40.959183,62,252,5307.387207,219504.2969,6,23,82.544432,34.076458,4303.171185,2781.283433,255,1527792062,2959987603,255,0.163137,0.097022,0.066115,55,971,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
113382,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Backdoor,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
47505,0.846008,tcp,-,FIN,10,6,534,268,17.730329,254,252,4548.42041,2118.18335,2,1,87.795556,146.868594,4815.651444,239.689312,255,216373059,3561041178,255,0.219743,0.111656,0.108087,53,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Normal,0,0.2358265840876608,23.58,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
81979,0.216813,tcp,http,FIN,10,6,722,268,69.184044,254,252,23983.80273,8265.1875,2,1,24.090333,34.987398,1221.097944,64.699301,255,2112417493,3375681166,255,0.08131,0.027736,0.053574,72,45,1,0,3,1,1,1,1,1,0,0,1,1,1,0,Exploits,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
106769,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
81023,2e-06,rdp,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
46830,0.999794,tcp,-,CON,6,2,978,86,7.001442,62,252,6521.343262,344.070862,2,1,199.9588,0.008,10244.52361,0.0,255,849648799,42585356,255,0.38768,0.104646,0.283034,163,43,0,0,4,3,3,3,1,4,0,0,0,3,4,0,Normal,0,0.09981515711645102,9.98,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
87085,1e-05,ipx-n-ip,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,2,2,13,0,0,0,4,9,0,Backdoor,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
135603,9e-06,fc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,5,5,0,DoS,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
129383,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,3,5,0,DoS,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
173863,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,17,17,17,26,0,0,0,17,26,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
53486,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,3,2,1,5,0,0,0,2,10,0,Fuzzers,1,0.20556920556920558,20.56,ATAQUE,BAIXO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
65513,0.325326,tcp,http,FIN,12,10,1300,2092,64.550636,62,252,29312.13672,46304.32422,3,3,29.57509,34.938445,1561.146321,55.042301,255,4246428036,2406108913,255,0.052154,0.006061,0.046093,108,209,1,65,1,1,2,1,1,1,0,0,1,1,1,0,Exploits,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
91316,0.572467,tcp,-,FIN,10,8,724,354,29.696033,254,252,9111.441406,4332.127441,2,1,60.433667,72.936711,3839.269308,133.434734,255,3740029356,2059609794,255,0.139796,0.061901,0.077895,72,44,0,0,7,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
141627,22.881754,tcp,smtp,FIN,1708,278,2261058,12232,86.750343,62,252,790056.5625,4261.211914,847,2,13.548636,82.657711,1610.250229,94.050023,255,484055396,2741930220,255,0.193411,0.08983,0.103581,1324,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1,0.4062575210589651,40.63,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
63180,1.192222,tcp,-,FIN,10,8,564,354,14.259089,254,252,3408.76123,2080.149414,2,1,132.327444,156.721281,8602.61516,220.757906,255,1265219948,92416026,255,0.188976,0.095168,0.093808,56,44,0,0,1,1,1,1,1,1,0,0,0,22,1,0,Reconnaissance,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
66373,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
55337,0.627893,tcp,-,FIN,10,8,564,354,27.074678,254,252,6472.44043,3949.717773,2,1,69.339444,88.63557,5437.993688,139.185766,255,190197875,348748547,255,0.052013,0.007439,0.044574,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
145728,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,14,14,14,34,0,0,0,14,34,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
101037,1.5e-05,mobile,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,DoS,1,1.0,100.0,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
55,2.4e-05,udp,-,INT,2,0,168,0,41666.66519,254,0,28000000.0,0.0,0,0,0.024,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,7,2,1,1,1,1,0,0,0,1,1,0,Normal,0,0.9967094438960185,99.67,ATAQUE,CRITICO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
119424,5e-06,udp,-,INT,2,0,486,0,200000.0051,254,0,388800000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,243,0,0,0,3,2,1,1,1,2,0,0,0,1,2,0,Fuzzers,1,0.4062575210589651,40.63,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
48164,9e-06,ipip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,10,6,0,Backdoor,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
170498,0.868383,tcp,http,FIN,10,6,1008,268,17.273484,254,252,8364.972656,2063.605713,2,1,85.770778,161.641406,5266.410424,242.875406,255,563541873,878657468,255,0.151551,0.060167,0.091384,101,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
157093,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,10,10,10,34,0,0,0,10,33,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
142086,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,17,16,16,20,0,0,0,16,20,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
42215,1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,22,2,2,2,1,22,0,0,0,2,22,0,Normal,0,0.4062575210589651,40.63,ATAQUE,MEDIO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
82963,6e-06,udp,-,INT,2,0,340,0,166666.6608,254,0,226666656.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,170,0,0,0,5,2,1,1,1,1,0,0,0,3,1,0,Shellcode,1,0.4062575210589651,40.63,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
136524,1.73837,tcp,smtp,FIN,20,20,3610,1740,22.43481,62,252,15784.90234,7607.126465,7,8,91.493156,88.256789,4573.699015,113.407102,255,2403380240,3350805373,255,0.163945,0.060799,0.103146,181,87,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
69653,0.872101,tcp,-,FIN,30,14,23606,728,49.306215,254,252,209333.5469,6201.116699,12,3,29.655794,63.438383,2596.482287,100.432922,255,3046799160,3439231264,255,0.102514,0.047394,0.05512,787,52,0,0,6,1,1,1,1,6,0,0,0,3,6,0,Normal,0,0.4062575210589651,40.63,ATAQUE,MEDIO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
126812,0.623225,tcp,-,FIN,12,8,3050,708,30.486583,254,252,35890.73047,7958.602539,3,2,49.528271,80.475859,2559.936797,104.581664,255,1116682612,3474080115,255,0.132499,0.059892,0.072607,254,89,0,0,3,1,2,2,1,3,0,0,0,3,3,0,Fuzzers,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
144944,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,4,4,5,0,0,0,7,5,0,DoS,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
61704,44.300476,ospf,-,INT,28,0,12832,0,0.609474,254,0,2234.55835,0.0,0,0,1640.758375,0.0,1908.435625,0.0,0,0,0,0,0.0,0.0,0.0,458,0,0,0,1,2,19,1,1,19,0,0,0,19,1,0,Backdoor,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
62179,0.381533,tcp,http,FIN,10,8,804,1290,44.55709,62,252,15180.86231,23672.91992,2,2,42.392556,48.044145,2147.402455,89.364641,255,2151727842,4036599787,255,0.121554,0.044807,0.076747,80,161,1,228,2,1,2,2,1,2,0,0,1,2,2,0,Exploits,1,0.09981515711645102,9.98,ATAQUE,BAIXO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
52374,0.936887,tcp,-,FIN,12,8,1138,770,20.279926,254,252,8914.628906,5755.229492,3,2,82.433817,119.44443,4071.465152,156.195672,255,688207657,3564651796,255,0.182227,0.100768,0.081459,95,96,0,0,5,1,4,4,4,5,0,0,0,4,5,0,Fuzzers,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
46447,0.891399,tcp,-,FIN,10,8,534,354,19.071145,254,252,4316.80957,2782.143555,2,1,98.940444,114.02943,5522.912013,181.584844,255,2793243330,435596315,255,0.152751,0.093184,0.059567,53,44,0,0,5,1,2,2,2,3,0,0,0,4,3,0,Normal,0,0.2358265840876608,23.58,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
68163,1.235804,tcp,ftp,FIN,12,12,634,682,18.611366,254,252,3767.587891,4052.422607,3,4,112.345817,104.925906,5690.190223,142.202203,255,3962418940,3325104088,255,0.227947,0.080923,0.147024,53,57,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
132337,16.871128,tcp,http,FIN,248,1622,10664,2166417,110.780974,62,252,5036.296387,1026644.813,0,805,68.858648,10.600343,77.686984,1245.446261,255,1368258215,3078968409,255,0.109793,0.040654,0.069139,43,1336,1,5242880,2,1,1,1,1,1,0,0,2,1,1,0,Generic,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
156955,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,8,8,8,30,0,0,0,8,30,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
154674,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,11,10,10,25,0,0,0,10,24,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
